employee_id,zip,state
EMP001160,20838,MD
EMP001161,71302,LA
EMP001162,92881,CA
EMP001163,31636,GA
EMP001164,44114,OH
EMP001165,70460,LA
EMP001166,30293,GA
EMP001167,34769,FL
EMP001168,20706,MD
EMP001169,95638,CA
EMP001170,45326,OH
EMP001171,66026,KS
EMP001172,32163,FL
EMP001173,90212,CA
EMP001174,30083,GA
EMP001175,32112,FL
EMP001176,61275,IL
EMP001177,85037,AZ
EMP001178,76530,TX
EMP001179,33993,FL
EMP001180,98682,WA
EMP001181,34771,FL
EMP001182,78662,TX
EMP001183,48857,MI
EMP001184,10468,NY
EMP001185,86505,AZ
EMP001186,06260,CT
EMP001187,08501,NJ
EMP001188,85032,AZ
EMP001189,03779,NH
EMP001190,02467,MA
EMP001191,49620,MI
EMP001192,43430,OH
EMP001193,11516,NY
EMP001194,54525,WI
EMP001195,32607,FL
EMP001196,14469,NY
EMP001197,77518,TX
EMP001198,89834,NV
EMP001199,44212,OH
EMP001200,85201,AZ
EMP001201,61367,IL
EMP001202,78624,TX
EMP001203,94303,CA
EMP001204,40223,KY
EMP001205,49852,MI
EMP001206,76443,TX
EMP001207,62970,IL
EMP001208,22151,VA
EMP001209,79316,TX
EMP001210,24251,VA
EMP001211,85925,AZ
EMP001212,32925,FL
EMP001213,10034,NY
EMP001214,32506,FL
EMP001215,25111,WV
EMP001216,54534,WI
EMP001217,89119,NV
EMP001218,61312,IL
EMP001219,85355,AZ
EMP001220,62674,IL
EMP001221,37841,TN
EMP001222,33434,FL
EMP001223,06801,CT
EMP001224,95969,CA
EMP001225,30669,GA
EMP001226,89413,NV
EMP001227,10282,NY
EMP001228,98466,WA
EMP001229,53021,WI
EMP001230,33598,FL
EMP001231,99114,WA
EMP001232,11577,NY
EMP001233,12572,NY
EMP001234,98547,WA
EMP001235,28698,NC
EMP001236,88011,NM
EMP001237,34484,FL
EMP001238,28806,NC
EMP001239,38358,TN
EMP001240,30757,GA
EMP001241,79034,TX
EMP001242,85257,AZ
EMP001243,71834,AR
EMP001244,49873,MI
EMP001245,42629,KY
EMP001246,90015,CA
EMP001247,45623,OH
EMP001248,07082,NJ
EMP001249,63019,MO
EMP001250,33187,FL
EMP001251,62458,IL
EMP001252,37030,TN
EMP001253,95148,CA
EMP001254,43028,OH
EMP001255,48505,MI
EMP001256,48609,MI
EMP001257,95833,CA
EMP001258,02494,MA
EMP001259,66607,KS
EMP001260,91303,CA
EMP001261,48436,MI
EMP001262,78017,TX
EMP001263,32976,FL
EMP001264,33070,FL
EMP001265,93723,CA
EMP001266,30519,GA
EMP001267,58278,ND
EMP001268,10550,NY
EMP001269,37051,TN
EMP001270,93609,CA
EMP001271,62439,IL
EMP001272,90021,CA
EMP001273,63132,MO
EMP001274,28326,NC
EMP001275,37878,TN
EMP001276,98221,WA
EMP001277,84013,UT
EMP001278,34987,FL
EMP001279,74954,OK
EMP001280,30080,GA
EMP001281,39667,MS
EMP001282,39429,MS
EMP001283,98043,WA
EMP001284,76652,TX
EMP001285,92262,CA
EMP001286,24467,VA
EMP001287,36340,AL
EMP001288,39044,MS
EMP001289,76248,TX
EMP001290,99012,WA
EMP001291,01970,MA
EMP001292,14723,NY
EMP001293,54964,WI
EMP001294,21287,MD
EMP001295,54153,WI
EMP001296,94109,CA
EMP001297,32181,FL
EMP001298,19007,PA
EMP001299,83448,ID
EMP001300,96790,HI
EMP001301,92672,CA
EMP001302,56129,MN
EMP001303,28110,NC
EMP001304,85624,AZ
EMP001305,45133,OH
EMP001306,23230,VA
EMP001307,95462,CA
EMP001308,11949,NY
EMP001309,63132,MO
EMP001310,33037,FL
EMP001311,65025,MO
EMP001312,77051,TX
EMP001313,10925,NY
EMP001314,93041,CA
EMP001315,45321,OH
EMP001316,32333,FL
EMP001317,94070,CA
EMP001318,31650,GA
EMP001319,48160,MI
EMP001320,93442,CA
EMP001321,85533,AZ
EMP001322,73014,OK
EMP001323,12719,NY
EMP001324,56588,MN
EMP001325,50481,IA
EMP001326,98349,WA
EMP001327,46405,IN
EMP001328,76574,TX
EMP001329,32401,FL
EMP001330,94103,CA
EMP001331,12153,NY
EMP001332,27301,NC
EMP001333,16403,PA
EMP001334,64496,MO
EMP001335,22723,VA
EMP001336,30256,GA
EMP001337,12742,NY
EMP001338,13804,NY
EMP001339,61748,IL
EMP001340,44240,OH
EMP001341,35474,AL
EMP001342,13733,NY
EMP001343,87547,NM
EMP001344,27597,NC
EMP001345,25870,WV
EMP001346,14411,NY
EMP001347,07832,NJ
EMP001348,12077,NY
EMP001349,36320,AL
EMP001350,18614,PA
EMP001351,78111,TX
EMP001352,79344,TX
EMP001353,85749,AZ
EMP001354,87556,NM
EMP001355,43920,OH
EMP001356,70085,LA
EMP001357,36370,AL
EMP001358,01230,MA
EMP001359,07831,NJ
EMP001360,32420,FL
EMP001361,65559,MO
EMP001362,62338,IL
EMP001363,58544,ND
EMP001364,99371,WA
EMP001365,72715,AR
EMP001366,85613,AZ
EMP001367,47531,IN
EMP001368,22203,VA
EMP001369,92551,CA
EMP001370,37923,TN
EMP001371,78412,TX
EMP001372,95589,CA
EMP001373,01746,MA
EMP001374,96791,HI
EMP001375,96822,HI
EMP001376,91311,CA
EMP001377,33431,FL
EMP001378,54723,WI
EMP001379,98466,WA
EMP001380,31019,GA
EMP001381,31783,GA
EMP001382,46360,IN
EMP001383,15083,PA
EMP001384,27950,NC
EMP001385,45867,OH
EMP001386,96002,CA
EMP001387,76642,TX
EMP001388,16124,PA
EMP001389,48738,MI
EMP001390,31082,GA
EMP001391,21215,MD
EMP001392,12154,NY
EMP001393,95932,CA
EMP001394,93308,CA
EMP001395,37345,TN
EMP001396,39776,MS
EMP001397,32448,FL
EMP001398,85539,AZ
EMP001399,85749,AZ
EMP001400,33127,FL
EMP001401,07670,NJ
EMP001402,38201,TN
EMP001403,62999,IL
EMP001404,06787,CT
EMP001405,23250,VA
EMP001406,92309,CA
EMP001407,79239,TX
EMP001408,65571,MO
EMP001409,91331,CA
EMP001410,29667,SC
EMP001411,76690,TX
EMP001412,75554,TX
EMP001413,34739,FL
EMP001414,28675,NC
EMP001415,12720,NY
EMP001416,24060,VA
EMP001417,93433,CA
EMP001418,42354,KY
EMP001419,78727,TX
EMP001420,63879,MO
EMP001421,71920,AR
EMP001422,01537,MA
EMP001423,76629,TX
EMP001424,77018,TX
EMP001425,47456,IN
EMP001426,62947,IL
EMP001427,77039,TX
EMP001428,44430,OH
EMP001429,07646,NJ
EMP001430,85936,AZ
EMP001431,11550,NY
EMP001432,12934,NY
EMP001433,08091,NJ
EMP001434,69133,NE
EMP001435,79713,TX
EMP001436,62854,IL
EMP001437,28430,NC
EMP001438,62480,IL
EMP001439,45620,OH
EMP001440,43466,OH
EMP001441,90094,CA
EMP001442,29334,SC
EMP001443,12063,NY
EMP001444,32789,FL
EMP001445,77498,TX
EMP001446,99348,WA
EMP001447,85140,AZ
EMP001448,98588,WA
EMP001449,55982,MN
EMP001450,85028,AZ
EMP001451,80801,CO
EMP001452,85712,AZ
EMP001453,95623,CA
EMP001454,54011,WI
EMP001455,73044,OK
EMP001456,30750,GA
EMP001457,97058,OR
EMP001458,43321,OH
EMP001459,55615,MN
EMP001460,34109,FL
EMP001461,23146,VA
EMP001462,97734,OR
EMP001463,07631,NJ
EMP001464,07728,NJ
EMP001465,35127,AL
EMP001466,98605,WA
EMP001467,22640,VA
EMP001468,14450,NY
EMP001469,13607,NY
EMP001470,34715,FL
EMP001471,49508,MI
EMP001472,35473,AL
EMP001473,26230,WV
EMP001474,72415,AR
EMP001475,73440,OK
EMP001476,46307,IN
EMP001477,33950,FL
EMP001478,11951,NY
EMP001479,81140,CO
EMP001480,60622,IL
EMP001481,98589,WA
EMP001482,08202,NJ
EMP001483,39815,GA
EMP001484,29104,SC
EMP001485,61458,IL
EMP001486,47043,IN
EMP001487,31421,GA
EMP001488,10006,NY
EMP001489,73127,OK
EMP001490,21218,MD
EMP001491,08090,NJ
EMP001492,42086,KY
EMP001493,62260,IL
EMP001494,70778,LA
EMP001495,34606,FL
EMP001496,13418,NY
EMP001497,99326,WA
EMP001498,56534,MN
EMP001499,80033,CO
EMP001500,94515,CA
EMP001501,91978,CA
EMP001502,43001,OH
EMP001503,58488,ND
EMP001504,78801,TX
EMP001505,89161,NV
EMP001506,76459,TX
EMP001507,93463,CA
EMP001508,33028,FL
EMP001509,02138,MA
EMP001510,77066,TX
EMP001511,07821,NJ
EMP001512,43213,OH
EMP001513,63010,MO
EMP001514,32189,FL
EMP001515,76135,TX
EMP001516,48910,MI
EMP001517,95828,CA
EMP001518,15627,PA
EMP001519,57467,SD
EMP001520,47383,IN
EMP001521,93619,CA
EMP001522,91335,CA
EMP001523,93531,CA
EMP001524,06226,CT
EMP001525,60603,IL
EMP001526,37321,TN
EMP001527,95246,CA
EMP001528,95614,CA
EMP001529,76877,TX
EMP001530,21665,MD
EMP001531,54427,WI
EMP001532,08535,NJ
EMP001533,97058,OR
EMP001534,50233,IA
EMP001535,54762,WI
EMP001536,21061,MD
EMP001537,25862,WV
EMP001538,55712,MN
EMP001539,10570,NY
EMP001540,33619,FL
EMP001541,24090,VA
EMP001542,14224,NY
EMP001543,95634,CA
EMP001544,06334,CT
EMP001545,49083,MI
EMP001546,77057,TX
EMP001547,10455,NY
EMP001548,56740,MN
EMP001549,83540,ID
EMP001550,61318,IL
EMP001551,28606,NC
EMP001552,90026,CA
EMP001553,19979,DE
EMP001554,12603,NY
EMP001555,97632,OR
EMP001556,44633,OH
EMP001557,47368,IN
EMP001558,83713,ID
EMP001559,95360,CA
EMP001560,92617,CA
EMP001561,32139,FL
EMP001562,68924,NE
EMP001563,28657,NC
EMP001564,65464,MO
EMP001565,45202,OH
EMP001566,62685,IL
EMP001567,48223,MI
EMP001568,12184,NY
EMP001569,92250,CA
EMP001570,04219,ME
EMP001571,48827,MI
EMP001572,24486,VA
EMP001573,71219,LA
EMP001574,37846,TN
EMP001575,46731,IN
EMP001576,91040,CA
EMP001577,38733,MS
EMP001578,31812,GA
EMP001579,95660,CA
EMP001580,53534,WI
EMP001581,78946,TX
EMP001582,75041,TX
EMP001583,76865,TX
EMP001584,49756,MI
EMP001585,35951,AL
EMP001586,75640,TX
EMP001587,53936,WI
EMP001588,20710,MD
EMP001589,80020,CO
EMP001590,17566,PA
EMP001591,32148,FL
EMP001592,33578,FL
EMP001593,08809,NJ
EMP001594,30814,GA
EMP001595,95258,CA
EMP001596,75835,TX
EMP001597,32233,FL
EMP001598,84645,UT
EMP001599,20841,MD
EMP001600,53004,WI
EMP001601,90027,CA
EMP001602,33314,FL
EMP001603,15763,PA
EMP001604,75119,TX
EMP001605,85708,AZ
EMP001606,32686,FL
EMP001607,45224,OH
EMP001608,10541,NY
EMP001609,98260,WA
EMP001610,27235,NC
EMP001611,79549,TX
EMP001612,48072,MI
EMP001613,83234,ID
EMP001614,06423,CT
EMP001615,80537,CO
EMP001616,13440,NY
EMP001617,30828,GA
EMP001618,78209,TX
EMP001619,56637,MN
EMP001620,08638,NJ
EMP001621,18040,PA
EMP001622,05777,VT
EMP001623,78113,TX
EMP001624,80452,CO
EMP001625,77094,TX
EMP001626,95121,CA
EMP001627,19504,PA
EMP001628,06482,CT
EMP001629,95632,CA
EMP001630,61569,IL
EMP001631,95045,CA
EMP001632,02895,RI
EMP001633,27253,NC
EMP001634,03103,NH
EMP001635,63144,MO
EMP001636,92373,CA
EMP001637,51455,IA
EMP001638,45732,OH
EMP001639,60441,IL
EMP001640,99362,WA
EMP001641,79741,TX
EMP001642,62934,IL
EMP001643,99136,WA
EMP001644,01222,MA
EMP001645,32720,FL
EMP001646,97424,OR
EMP001647,46962,IN
EMP001648,12057,NY
EMP001649,32544,FL
EMP001650,79353,TX
EMP001651,98328,WA
EMP001652,94301,CA
EMP001653,31037,GA
EMP001654,76932,TX
EMP001655,25419,WV
EMP001656,31309,GA
EMP001657,32309,FL
EMP001658,95758,CA
EMP001659,14456,NY
EMP001660,46104,IN
EMP001661,34714,FL
EMP001662,10597,NY
EMP001663,64061,MO
EMP001664,60154,IL
EMP001665,01469,MA
EMP001666,35592,AL
EMP001667,93720,CA
EMP001668,97603,OR
EMP001669,53825,WI
EMP001670,91331,CA
EMP001671,29148,SC
EMP001672,75218,TX
EMP001673,70444,LA
EMP001674,79758,TX
EMP001675,60440,IL
EMP001676,98576,WA
EMP001677,71857,AR
EMP001678,90670,CA
EMP001679,78621,TX
EMP001680,43341,OH
EMP001681,93262,CA
EMP001682,77511,TX
EMP001683,95323,CA
EMP001684,45229,OH
EMP001685,60096,IL
EMP001686,62250,IL
EMP001687,76103,TX
EMP001688,89145,NV
EMP001689,11229,NY
EMP001690,95464,CA
EMP001691,08005,NJ
EMP001692,28527,NC
EMP001693,27317,NC
EMP001694,11205,NY
EMP001695,45003,OH
EMP001696,06907,CT
EMP001697,34442,FL
EMP001698,85015,AZ
EMP001699,57386,SD
EMP001700,28409,NC
EMP001701,18618,PA
EMP001702,28202,NC
EMP001703,32068,FL
EMP001704,11746,NY
EMP001705,92707,CA
EMP001706,94551,CA
EMP001707,49730,MI
EMP001708,98524,WA
EMP001709,04074,ME
EMP001710,32648,FL
EMP001711,34475,FL
EMP001712,56633,MN
EMP001713,92324,CA
EMP001714,99011,WA
EMP001715,15915,PA
EMP001716,78336,TX
EMP001717,14605,NY
EMP001718,47666,IN
EMP001719,95838,CA
EMP001720,18623,PA
EMP001721,98374,WA
EMP001722,71362,LA
EMP001723,06851,CT
EMP001724,85251,AZ
EMP001725,27326,NC
EMP001726,95412,CA
EMP001727,33460,FL
EMP001728,28040,NC
EMP001729,72136,AR
EMP001730,29479,SC
EMP001731,65769,MO
EMP001732,29466,SC
EMP001733,91901,CA
EMP001734,22538,VA
EMP001735,81640,CO
EMP001736,48759,MI
EMP001737,26138,WV
EMP001738,65069,MO
EMP001739,60476,IL
EMP001740,16912,PA
EMP001741,75835,TX
EMP001742,21207,MD
EMP001743,56174,MN
EMP001744,37357,TN
EMP001745,64726,MO
EMP001746,47842,IN
EMP001747,55448,MN
EMP001748,02538,MA
EMP001749,76632,TX
EMP001750,21010,MD
EMP001751,79062,TX
EMP001752,95843,CA
EMP001753,68879,NE
EMP001754,97630,OR
EMP001755,95415,CA
EMP001756,14905,NY
EMP001757,96760,HI
EMP001758,07403,NJ
EMP001759,66512,KS
EMP001760,10541,NY
EMP001761,32835,FL
EMP001762,75431,TX
EMP001763,36083,AL
EMP001764,30546,GA
EMP001765,33905,FL
EMP001766,92591,CA
EMP001767,56583,MN
EMP001768,93626,CA
EMP001769,44216,OH
EMP001770,03885,NH
EMP001771,45693,OH
EMP001772,62810,IL
EMP001773,62446,IL
EMP001774,56316,MN
EMP001775,37642,TN
EMP001776,75246,TX
EMP001777,29039,SC
EMP001778,12207,NY
EMP001779,32244,FL
EMP001780,92058,CA
EMP001781,84050,UT
EMP001782,21561,MD
EMP001783,87107,NM
EMP001784,19006,PA
EMP001785,84663,UT
EMP001786,95623,CA
EMP001787,77386,TX
EMP001788,75470,TX
EMP001789,11558,NY
EMP001790,62831,IL
EMP001791,21788,MD
EMP001792,85355,AZ
EMP001793,10704,NY
EMP001794,95316,CA
EMP001795,85937,AZ
EMP001796,76937,TX
EMP001797,91103,CA
EMP001798,14080,NY
EMP001799,08736,NJ
EMP001800,75081,TX
EMP001801,78606,TX
EMP001802,10553,NY
EMP001803,30215,GA
EMP001804,12747,NY
EMP001805,30546,GA
EMP001806,95126,CA
EMP001807,61928,IL
EMP001808,06525,CT
EMP001809,75153,TX
EMP001810,33305,FL
EMP001811,34639,FL
EMP001812,32141,FL
EMP001813,78861,TX
EMP001814,01084,MA
EMP001815,02532,MA
EMP001816,86503,AZ
EMP001817,32140,FL
EMP001818,42058,KY
EMP001819,44618,OH
EMP001820,47374,IN
EMP001821,98531,WA
EMP001822,30132,GA
EMP001823,60110,IL
EMP001824,28456,NC
EMP001825,29851,SC
EMP001826,02833,RI
EMP001827,79252,TX
EMP001828,30311,GA
EMP001829,03856,NH
EMP001830,75148,TX
EMP001831,45142,OH
EMP001832,45434,OH
EMP001833,07863,NJ
EMP001834,14544,NY
EMP001835,89032,NV
EMP001836,95215,CA
EMP001837,61740,IL
EMP001838,97524,OR
EMP001839,30021,GA
EMP001840,56386,MN
EMP001841,24538,VA
EMP001842,44202,OH
EMP001843,78215,TX
EMP001844,24479,VA
EMP001845,96730,HI
EMP001846,39461,MS
EMP001847,56729,MN
EMP001848,13345,NY
EMP001849,06751,CT
EMP001850,33812,FL
EMP001851,28626,NC
EMP001852,30316,GA
EMP001853,32358,FL
EMP001854,08318,NJ
EMP001855,93260,CA
EMP001856,46118,IN
EMP001857,53936,WI
EMP001858,50034,IA
EMP001859,16821,PA
EMP001860,13083,NY
EMP001861,97840,OR
EMP001862,92359,CA
EMP001863,79110,TX
EMP001864,45449,OH
EMP001865,14548,NY
EMP001866,45013,OH
EMP001867,94121,CA
EMP001868,34491,FL
EMP001869,62462,IL
EMP001870,80653,CO
EMP001871,36736,AL
EMP001872,55102,MN
EMP001873,13148,NY
EMP001874,62639,IL
EMP001875,06032,CT
EMP001876,79854,TX
EMP001877,75209,TX
EMP001878,33189,FL
EMP001879,93463,CA
EMP001880,63825,MO
EMP001881,17859,PA
EMP001882,28669,NC
EMP001883,71720,AR
EMP001884,33351,FL
EMP001885,22654,VA
EMP001886,26410,WV
EMP001887,23141,VA
EMP001888,16441,PA
EMP001889,54964,WI
EMP001890,90066,CA
EMP001891,60804,IL
EMP001892,97220,OR
EMP001893,97814,OR
EMP001894,32561,FL
EMP001895,33132,FL
EMP001896,49920,MI
EMP001897,56683,MN
EMP001898,01863,MA
EMP001899,89107,NV
EMP001900,20119,VA
EMP001901,33635,FL
EMP001902,29449,SC
EMP001903,65275,MO
EMP001904,38132,TN
EMP001905,84781,UT
EMP001906,16421,PA
EMP001907,32812,FL
EMP001908,02554,MA
EMP001909,07311,NJ
EMP001910,95645,CA
EMP001911,96813,HI
EMP001912,86547,AZ
EMP001913,23040,VA
EMP001914,47387,IN
EMP001915,92688,CA
EMP001916,37760,TN
EMP001917,33950,FL
EMP001918,68752,NE
EMP001919,77986,TX
EMP001920,80105,CO
EMP001921,29718,SC
EMP001922,61727,IL
EMP001923,02333,MA
EMP001924,94618,CA
EMP001925,05260,VT
EMP001926,89430,NV
EMP001927,60111,IL
EMP001928,98376,WA
EMP001929,16235,PA
EMP001930,47918,IN
EMP001931,56519,MN
EMP001932,16749,PA
EMP001933,42528,KY
EMP001934,06265,CT
EMP001935,12996,NY
EMP001936,76374,TX
EMP001937,21613,MD
EMP001938,80241,CO
EMP001939,88008,NM
EMP001940,37620,TN
EMP001941,16833,PA
EMP001942,45710,OH
EMP001943,12023,NY
EMP001944,23519,VA
EMP001945,97476,OR
EMP001946,95543,CA
EMP001947,98131,WA
EMP001948,30354,GA
EMP001949,28736,NC
EMP001950,61535,IL
EMP001951,45678,OH
EMP001952,97116,OR
EMP001953,99577,AK
EMP001954,62877,IL
EMP001955,84311,UT
EMP001956,79011,TX
EMP001957,75409,TX
EMP001958,28660,NC
EMP001959,19808,DE
EMP001960,07005,NJ
EMP001961,30427,GA
EMP001962,80233,CO
EMP001963,98331,WA
EMP001964,27320,NC
EMP001965,77385,TX
EMP001966,08322,NJ
EMP001967,44412,OH
EMP001968,60120,IL
EMP001969,49667,MI
EMP001970,60045,IL
EMP001971,84732,UT
EMP001972,70401,LA
EMP001973,90010,CA
EMP001974,07847,NJ
EMP001975,34772,FL
EMP001976,15666,PA
EMP001977,94801,CA
EMP001978,22639,VA
EMP001979,90277,CA
EMP001980,12122,NY
EMP001981,31557,GA
EMP001982,23117,VA
EMP001983,45150,OH
EMP001984,20011,DC
EMP001985,20018,DC
EMP001986,16021,PA
EMP001987,79607,TX
EMP001988,61257,IL
EMP001989,32332,FL
EMP001990,32063,FL
EMP001991,22641,VA
EMP001992,78956,TX
EMP001993,37060,TN
EMP001994,61368,IL
EMP001995,81058,CO
EMP001996,90292,CA
EMP001997,02140,MA
EMP001998,70067,LA
EMP001999,47220,IN
EMP002000,43333,OH
EMP002001,85920,AZ
EMP002002,46562,IN
EMP002003,47885,IN
EMP002004,94015,CA
EMP002005,02145,MA
EMP002006,49341,MI
EMP002007,22511,VA
EMP002008,45741,OH
EMP002009,95960,CA
EMP002010,07940,NJ
EMP002011,91352,CA
EMP002012,28626,NC
EMP002013,76426,TX
EMP002014,70427,LA
EMP002015,17368,PA
EMP002016,10175,NY
EMP002017,85284,AZ
EMP002018,47386,IN
EMP002019,10006,NY
EMP002020,91106,CA
EMP002021,89521,NV
EMP002022,75435,TX
EMP002023,55111,MN
EMP002024,20690,MD
EMP002025,52144,IA
EMP002026,32806,FL
EMP002027,32124,FL
EMP002028,92075,CA
EMP002029,73944,OK
EMP002030,19363,PA
EMP002031,14606,NY
EMP002032,96096,CA
EMP002033,84003,UT
EMP002034,97826,OR
EMP002035,37874,TN
EMP002036,17727,PA
EMP002037,83340,ID
EMP002038,06090,CT
EMP002039,61814,IL
EMP002040,77075,TX
EMP002041,62357,IL
EMP002042,33054,FL
EMP002043,47383,IN
EMP002044,29829,SC
EMP002045,84051,UT
EMP002046,95829,CA
EMP002047,20747,MD
EMP002048,95368,CA
EMP002049,28555,NC
EMP002050,01337,MA
EMP002051,24531,VA
EMP002052,15106,PA
EMP002053,97876,OR
EMP002054,04097,ME
EMP002055,28420,NC
EMP002056,93908,CA
EMP002057,43136,OH
EMP002058,32828,FL
EMP002059,95690,CA
EMP002060,49688,MI
EMP002061,98499,WA
EMP002062,59465,MT
EMP002063,49601,MI
EMP002064,46203,IN
EMP002065,45232,OH
EMP002066,32955,FL
EMP002067,02133,MA
EMP002068,62843,IL
EMP002069,84535,UT
EMP002070,95570,CA
EMP002071,67505,KS
EMP002072,42003,KY
EMP002073,73103,OK
EMP002074,54112,WI
EMP002075,32764,FL
EMP002076,92338,CA
EMP002077,85625,AZ
EMP002078,61279,IL
EMP002079,94128,CA
EMP002080,29584,SC
EMP002081,94621,CA
EMP002082,30218,GA
EMP002083,02808,RI
EMP002084,93923,CA
EMP002085,95136,CA
EMP002086,91202,CA
EMP002087,56379,MN
EMP002088,08828,NJ
EMP002089,99169,WA
EMP002090,68844,NE
EMP002091,71369,LA
EMP002092,33186,FL
EMP002093,14760,NY
EMP002094,08723,NJ
EMP002095,64074,MO
EMP002096,63350,MO
EMP002097,95635,CA
EMP002098,32949,FL
EMP002099,19066,PA
EMP002100,25801,WV
EMP002101,85623,AZ
EMP002102,46112,IN
EMP002103,51350,IA
EMP002104,79015,TX
EMP002105,54425,WI
EMP002106,95445,CA
EMP002107,75572,TX
EMP002108,39160,MS
EMP002109,34498,FL
EMP002110,56578,MN
EMP002111,17408,PA
EMP002112,95536,CA
EMP002113,42274,KY
EMP002114,77471,TX
EMP002115,31784,GA
EMP002116,83263,ID
EMP002117,24724,WV
EMP002118,48074,MI
EMP002119,85716,AZ
EMP002120,41839,KY
EMP002121,38843,MS
EMP002122,46409,IN
EMP002123,20716,MD
EMP002124,95632,CA
EMP002125,23086,VA
EMP002126,28168,NC
EMP002127,44839,OH
EMP002128,72350,AR
EMP002129,32951,FL
EMP002130,03461,NH
EMP002131,29146,SC
EMP002132,45176,OH
EMP002133,84331,UT
EMP002134,14433,NY
EMP002135,85388,AZ
EMP002136,65789,MO
EMP002137,85297,AZ
EMP002138,78559,TX
EMP002139,65239,MO
EMP002140,19341,PA
EMP002141,78953,TX
EMP002142,37362,TN
EMP002143,28754,NC
EMP002144,07424,NJ
EMP002145,80930,CO
EMP002146,28557,NC
EMP002147,88201,NM
EMP002148,02702,MA
EMP002149,41094,KY
EMP002150,06758,CT
EMP002151,36751,AL
EMP002152,93614,CA
EMP002153,78719,TX
EMP002154,92646,CA
EMP002155,53517,WI
EMP002156,02861,RI
EMP002157,75219,TX
EMP002158,46845,IN
EMP002159,78071,TX
EMP002160,94402,CA
EMP002161,95684,CA
EMP002162,20838,MD
EMP002163,54726,WI
EMP002164,62563,IL
EMP002165,56751,MN
EMP002166,47967,IN
EMP002167,93615,CA
EMP002168,61611,IL
EMP002169,96713,HI
EMP002170,92563,CA
EMP002171,79407,TX
EMP002172,97456,OR
EMP002173,71472,LA
EMP002174,08104,NJ
EMP002175,54661,WI
EMP002176,20782,MD
EMP002177,55417,MN
EMP002178,11428,NY
EMP002179,02817,RI
EMP002180,75941,TX
EMP002181,20711,MD
EMP002182,62257,IL
EMP002183,12033,NY
EMP002184,78252,TX
EMP002185,40009,KY
EMP002186,14475,NY
EMP002187,66061,KS
EMP002188,76679,TX
EMP002189,24526,VA
EMP002190,39561,MS
EMP002191,41149,KY
EMP002192,28562,NC
EMP002193,85050,AZ
EMP002194,55921,MN
EMP002195,48322,MI
EMP002196,49765,MI
EMP002197,28281,NC
EMP002198,85648,AZ
EMP002199,92335,CA
EMP002200,06480,CT
EMP002201,12136,NY
EMP002202,34202,FL
EMP002203,08730,NJ
EMP002204,05832,VT
EMP002205,54876,WI
EMP002206,95665,CA
EMP002207,16350,PA
EMP002208,52047,IA
EMP002209,72338,AR
EMP002210,83650,ID
EMP002211,84116,UT
EMP002212,71973,AR
EMP002213,62702,IL
EMP002214,20618,MD
EMP002215,89414,NV
EMP002216,49082,MI
EMP002217,30076,GA
EMP002218,14043,NY
EMP002219,77968,TX
EMP002220,91302,CA
EMP002221,79360,TX
EMP002222,48015,MI
EMP002223,07733,NJ
EMP002224,02460,MA
EMP002225,33884,FL
EMP002226,43230,OH
EMP002227,79830,TX
EMP002228,47265,IN
EMP002229,37134,TN
EMP002230,53506,WI
EMP002231,95953,CA
EMP002232,10583,NY
EMP002233,92091,CA
EMP002234,29684,SC
EMP002235,92359,CA
EMP002236,89431,NV
EMP002237,62083,IL
EMP002238,43028,OH
EMP002239,60538,IL
EMP002240,49417,MI
EMP002241,63112,MO
EMP002242,54756,WI
EMP002243,90744,CA
EMP002244,18071,PA
EMP002245,95757,CA
EMP002246,10579,NY
EMP002247,12874,NY
EMP002248,60099,IL
EMP002249,31620,GA
