employee_id,zip,state,nearest_plant_city,nearest_plant_state,facility,category
EMP000332,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000333,43430,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000334,43620,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000335,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000336,43447,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000337,43606,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000338,48157,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000339,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000340,43542,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000341,43450,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000342,48157,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000343,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000344,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000345,43445,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000346,43432,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000347,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000348,43606,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000349,43432,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000350,48162,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000351,43613,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000352,43623,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000353,43443,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000354,48140,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000355,43432,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000356,48144,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000357,43607,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000358,43604,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000359,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000360,48161,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000361,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000362,43447,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000363,43610,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000364,43537,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000365,43447,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000366,43460,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000367,43430,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000368,43465,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000369,43601,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000370,43566,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000371,43619,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000372,43560,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000373,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000374,43460,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000375,43604,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000376,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000377,43542,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000378,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000379,43617,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000380,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000381,43465,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000382,43608,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000383,48161,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000384,43445,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000385,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000386,43607,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000387,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000388,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000389,43605,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000390,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000391,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000392,49267,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000393,43604,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000394,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000395,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000396,43613,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000397,43605,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000398,43604,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000399,43430,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000400,43447,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000401,43432,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000402,43619,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000403,43542,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000404,43460,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000405,43443,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000406,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000407,48144,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000408,43615,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000409,43560,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000410,43537,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000411,43560,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000412,43608,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000413,43460,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000414,43607,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000415,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000416,48182,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000417,49267,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000418,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000419,43537,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000420,48182,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000421,43601,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000422,43604,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000423,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000424,43605,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000425,43608,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000426,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000427,43465,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000428,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000429,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000430,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000431,43445,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000432,43605,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000433,43430,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000434,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000435,43566,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000436,43528,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000437,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000438,43610,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000439,43619,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000440,43614,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000441,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000442,48145,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000443,43605,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000444,43601,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000445,49267,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000446,43450,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000447,43617,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000448,43614,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000449,43430,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000450,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000451,48145,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000452,43613,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000453,43617,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000454,43623,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000455,43449,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000456,43610,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000457,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000458,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000459,43623,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000460,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000461,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000462,48145,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000463,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000464,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000465,43528,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000466,43416,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000467,43449,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000468,43604,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000469,43445,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000470,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000471,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000472,43613,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000473,43613,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000474,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000475,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000476,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000477,43623,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000478,43619,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000479,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000480,43610,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000481,43614,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000482,43432,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000483,43619,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000484,43542,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000485,43443,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000486,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000487,43617,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000488,43469,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000489,43619,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000490,49267,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000491,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000492,43605,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000493,43608,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000494,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000495,43620,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000496,43612,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000497,43614,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000498,43443,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000499,43450,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000500,43542,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000501,43619,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000502,43566,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000503,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000504,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000505,43432,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000506,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000507,43615,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000508,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000509,43615,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000510,43560,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000511,43610,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000512,43608,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000513,43608,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000514,43447,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000515,48145,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000516,43465,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000517,49267,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000518,48162,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000519,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000520,43608,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000521,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000522,48182,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000523,43607,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000524,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000525,43469,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000526,48162,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000527,43469,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000528,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000529,43449,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000530,43610,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000531,48182,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000532,43449,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000533,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000534,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000535,48145,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000536,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000537,43528,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000538,48157,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000539,43608,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000540,43416,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000541,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000542,43609,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000543,43607,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000544,43566,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000545,43449,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000546,43604,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000547,43601,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000548,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000549,43412,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000550,43619,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000551,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000552,43447,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000553,48161,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000554,43616,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000555,48157,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000556,43560,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000557,43605,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000558,43605,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000559,49270,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000560,43611,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000561,43604,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000562,43606,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000563,43551,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000564,43430,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000565,43445,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000566,48133,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000567,43560,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000568,48162,MI,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
EMP000569,43537,OH,Toledo,OH,One Owens Corning Parkway,Corporate Headquarters
